title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude,locality_avg_price_per_sqft,distance_to_city_center,distance_to_nearest_transit
Moraj Palm Paradise,44000000,1756,25056.94760820045,Sanpada,Mumbai,Apartment,3,3,0,Unfurnished,12,1,19.05755424,73.00298309,21797.216052311847,18.627335099156333,2.9190222865927056
 ,5500000,645,8527.131782945737,Thakurli,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.22567177,73.10028076,7269.583966889562,28.844624940585103,13.123976479881993
Reputed Builder Suncity Heights,26000000,1600,16250.0,Seawoods,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.01263428,73.01229858,21175.50732394042,19.608739086009535,3.9020988957055844
 ,5800000,600,9666.666666666666,Dombivli,Mumbai,Apartment,1,1,0,Semi-Furnished,8,1,19.22516441,73.0796814,7069.4595323688945,26.68054446048812,10.960971714623662
Reputed Builder Vighnesh Park,4500000,550,8181.818181818182,Ville Parle,Mumbai,Apartment,1,2,0,Furnished,15,1,19.22817993,73.08982849,32175.764235631566,27.74641000643094,12.026384938392924
RNA NG Regency,5000000,500,10000.0,Thane,Mumbai,Apartment,1,2,0,Unfurnished,7,1,19.28217888,72.95489502,16239.029686566906,13.57516455899535,2.1504127036736533
Veena Serenity,16000000,1050,15238.09523809524,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.06249619,72.8923645,24174.11443543407,6.999651858888361,0.8267452443040753
JHV The Hard Rock,11800000,1125,10488.888888888889,Kharghar,Mumbai,Apartment,2,2,0,Semi-Furnished,15,1,19.03642464,73.06367493,12891.743625541032,25.00884478587951,9.289760234987549
Reputed Builder Gharkul Complex,7200000,950,7578.9473684210525,Kharghar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.0399704,73.07698059,12891.743625541032,26.407446570378493,10.686845906028067
Lodha Amara Tower 32 33,12000000,780,15384.615384615385,Thane,Mumbai,Apartment,2,2,0,Furnished,2,1,19.23359489,72.98983002,16239.029686566906,17.24202024507146,1.528510051100803
Paradise Sai Pearls,15300000,1675,9134.328358208955,Kharghar,Mumbai,Apartment,3,3,0,Semi-Furnished,11,1,19.0733223,73.07743073,12891.743625541032,26.452498377851356,10.73153218325346
Rustomjee Azziano,17500000,980,17857.14285714286,Thane,Mumbai,Apartment,2,2,0,Furnished,0,1,19.20991325,72.98699188,16239.029686566906,16.943865051062076,1.2286624244749718
Lodha Lodha Codename Premier Lodha Palava,3600000,550,6545.454545454545,Dombivali,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.18108368,73.09762573,8695.406844172781,28.568221120095338,12.846699360162622
Lodha Amara Tower 32 33,11000000,800,13750.0,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,2,1,19.23359489,72.98983002,16239.029686566906,17.24202024507146,1.528510051100803
Lodha Amara Tower 32 33,16000000,1150,13913.04347826087,Thane,Mumbai,Apartment,3,3,0,Furnished,2,1,19.23359489,72.98983002,16239.029686566906,17.24202024507146,1.528510051100803
Seven Eleven Apna Ghar Phase II NX,4200000,455,9230.76923076923,Bhayandar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.27720451,72.88535309,11040.66079545389,6.283870416260077,0.40706227077113927
 ,18000000,960,18750.0,Andheri,Mumbai,Apartment,2,2,0,Furnished,0,1,19.12830925,72.8639679,26649.9922182252,4.022620512587128,0.788737489477911
 ,6500000,1025,6341.463414634146,Ulwe,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,18.97797966,73.02945709,9409.086176283141,21.414891737977797,5.70537392711324
 ,22600000,890,25393.25842696629,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15442848,72.93182373,17315.58011807459,11.148085030238157,2.495966136121538
Vailankanni JK Heritage,3400000,605,5619.834710743801,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.39368057,72.84727478,8117.692607254204,2.3971704523042976,0.534049572750531
Reputed Builder Ajanta Garden,6800000,1050,6476.190476190476,Naigaon,Mumbai,Apartment,2,1,0,Unfurnished,0,1,19.36089325,72.84857941,6600.1307173337,2.5069872212653093,0.50398817520421
 ,14000000,800,17500.0,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.17477226,72.94526672,22725.13606971763,12.56065675773968,3.1542412120718395
Umiya Oasis,8310400,1060,7840.0,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.28604317,72.87023163,12305.61071904151,4.706578052028756,1.4245044202194928
 ,4830000,1000,4830.0,Karjat,Mumbai,Independent House,2,3,0,Unfurnished,0,1,18.90983391,73.34146118,4512.346624951211,54.233854054991596,38.489549360776714
 ,28500000,950,30000.0,Ville Parle,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.0951004,72.8605957,32175.764235631566,3.6649565750915976,0.4864984233373232
Hiranandani Glendale,60000000,1759,34110.28993746447,Thane,Mumbai,Apartment,4,4,0,Semi-Furnished,0,1,19.25593376,72.98097229,16239.029686566906,16.312033522927806,0.6108824005091269
MS Vrindavan City ,4650000,845,5502.958579881657,Ambivali,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.26893425,73.17012024,15967.94434026208,36.178493803905184,20.45526260550811
JP Estella,9800000,981,9989.806320081549,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,2,1,19.28188324,72.88626099,12305.61071904151,6.379592049657747,0.4462856625531502
Dharti Darshan,5700000,690,8260.869565217392,Kharghar,Mumbai,Apartment,1,1,0,Semi-Furnished,10,1,19.06999969,73.0794754,12891.743625541032,26.667653609500046,10.946530905969277
Tharwani Riviera,17500000,1500,11666.666666666666,Kharghar,Mumbai,Apartment,3,3,0,Semi-Furnished,11,1,19.07289696,73.07741547,12891.743625541032,26.450922267797335,10.729959986221843
Samrin Heritage,14000000,950,14736.842105263158,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.19739723,72.96903229,16239.029686566906,15.057331561925704,0.6585828445901205
Mohan Suburbia IV NX,6305000,1350,4670.37037037037,Ambernath,Mumbai,Apartment,2,3,0,Unfurnished,0,1,19.20260429,73.18975067,4635.154243586454,38.24662662509045,22.52024333607011
Navkar Harmony,3699999,546,6776.554945054945,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.35944748,72.85730743,6600.1307173337,3.392294899686337,0.257866674532047
Navkar Harmony,5510000,812,6785.714285714285,Naigaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.35947418,72.85733032,6600.1307173337,3.394651334978448,0.2585211324488623
Navkar Navkar Blossom,6198750,896,6918.247767857143,Naigaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.35939026,72.85726929,6600.1307173337,3.388363371779392,0.2567984030635756
 ,5937500,896,6626.674107142857,Naigaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.35950089,72.85733795,6600.1307173337,3.395444247719636,0.2587772621222964
 ,3950000,589,6706.281833616299,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.35946083,72.85732269,6600.1307173337,3.393863994530647,0.2582923255004945
Navkar Navkar Blossom,4199000,589,7129.032258064516,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.35945702,72.85730743,6600.1307173337,3.392298877386679,0.25788461386939193
Shraddha Palacious,8000000,780,10256.410256410256,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,17315.58011807459,11.35963230599805,2.7071913377162296
Shraddha Classic,7100000,500,14200.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.1570015,72.93418884,17315.58011807459,11.39659429127044,2.7443508829160086
Samarth Aangan,67500000,1850,36486.48648648649,Andheri,Mumbai,Apartment,4,4,0,Furnished,20,1,19.14055443,72.83118439,26649.9922182252,0.6507482949622696,0.5817908884215842
Shraddha Evoque,8700000,700,12428.57142857143,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15924072,72.93253326,17315.58011807459,11.222747585916736,2.5708693369482964
Shraddha Classic,6800000,450,15111.111111111111,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.1570015,72.93418884,17315.58011807459,11.39659429127044,2.7443508829160086
 ,22000000,1100,20000.0,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20986748,72.83059692,21421.20416326041,0.6795819596530045,0.6963620142068616
Shraddha Panorama,8300000,681,12187.958883994126,Nahur,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.17726326,72.94264221,19018.13140782262,12.285044000822955,3.429814660942291
Sahajanand Athena,11800000,450,26222.222222222223,Goregaon,Mumbai,Apartment,1,2,0,Unfurnished,3,1,19.15229797,72.84475708,21215.129935620243,2.021816181688758,0.22374033725450976
Seven Eleven Seven Eleven Apna Ghar,4528000,540,8385.185185185184,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.28027725,72.88612366,12305.61071904151,6.364968057507799,0.4376324281507901
 ,7500000,1070,7009.345794392523,Naigaon,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.34781075,72.87174988,6600.1307173337,4.880223613108855,1.4414081739085356
 ,62500000,1541,40558.07916937054,Bandra,Mumbai,Apartment,2,2,0,Furnished,0,1,19.05495262,72.82935333,42058.230337899186,0.404496728101371,0.3913727522724991
Siddhi Sai Arcade,5300000,1045,5071.77033492823,Taloja,Mumbai,Apartment,2,2,0,Unfurnished,7,1,19.0577774,73.10173798,7670.1445991694245,29.00883002917876,13.285847195800526
Elegant Residency,18500000,750,24666.666666666668,Andheri,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.12145042,72.85048676,26649.9922182252,2.610252943392541,0.38734756915096125
 ,1667000,605,2755.371900826446,Neral,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.03455544,73.33093262,3951.4959443120592,53.106636389138124,37.36637402427442
 ,58500000,1220,47950.81967213115,Dadar,Mumbai,Apartment,3,3,0,Furnished,0,1,19.02011108,72.83763123,40181.812638657364,1.246993677946862,0.2901706459457688
 ,6450000,2540,2539.3700787401576,Karjat,Mumbai,Villa,2,3,0,Unfurnished,0,1,18.90983391,73.34146118,4512.346624951211,54.233854054991596,38.489549360776714
Vasant Elite,8800000,1000,8800.0,Kalyan,Mumbai,Apartment,2,2,0,Unfurnished,5,1,19.25998306,73.13917542,7719.080656201294,32.928504210321066,17.206730254367393
Navkar Harmony,3699999,546,6776.554945054945,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.35944748,72.85730743,6600.1307173337,3.392294899686337,0.257866674532047
Navkar Navkar Blossom,4199000,589,7129.032258064516,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.35945702,72.85730743,6600.1307173337,3.392298877386679,0.25788461386939193
Navkar Navkar Blossom,6198750,896,6918.247767857143,Naigaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.35939026,72.85726929,6600.1307173337,3.388363371779392,0.2567984030635756
Navkar Harmony,5510000,812,6785.714285714285,Naigaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.35947418,72.85733032,6600.1307173337,3.394651334978448,0.2585211324488623
 ,5937500,896,6626.674107142857,Naigaon,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.35950089,72.85733795,6600.1307173337,3.395444247719636,0.2587772621222964
 ,3950000,589,6706.281833616299,Naigaon,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.35946083,72.85732269,6600.1307173337,3.393863994530647,0.2582923255004945
Reputed Builder twin tower,2990000,900,3322.222222222222,Jogeshwari,Mumbai,Independent Floor,2,2,0,Furnished,0,1,30.72457123,76.64446259,23019.519935055843,383.5084555157395,368.2904552728607
Gokuldham Gokuldham,2600000,650,4000.0,Taloja,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07322311,73.10296631,7670.1445991694245,29.136781424791632,13.41372578351574
Regency Sarvam Phase 13,3200000,710,4507.042253521126,Titwala,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.29794502,73.20832825,4558.154327850026,40.18942407776999,24.464974041408695
DB Ozone,5100000,585,8717.948717948719,Dahisar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26166916,72.87430573,18636.9308017118,5.126363450756914,1.1318389226951626
Hariko Skylon Suburbia,10500000,570,18421.052631578947,Kandivali,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.20166016,72.84098053,21421.20416326041,1.6547202365804488,0.2885728465860916
Kalash Sankalp,25000000,1450,17241.379310344826,Nerul,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.03532982,73.02136993,23605.69583376626,20.56130085472391,4.849227026845104
Sheth Auris Serenity,24000000,1050,22857.14285714286,Malad,Mumbai,Apartment,2,2,0,Furnished,0,1,19.19229126,72.83625031,21057.64170268546,1.1763421754561554,0.4995179852034492
Raj Pranik Garden,24000000,1200,20000.0,Kandivali,Mumbai,Apartment,2,2,0,Furnished,19,1,19.21543694,72.83695984,21421.20416326041,1.2620644166618826,0.49386789106807705
Ruparel Panache,40500000,860,47093.023255813954,Santacruz,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08110046,72.83818817,31899.615859543188,1.3184120390225156,0.2587113374705583
Mahaavir Exotique Phase II,5200000,687,7569.141193595342,Kharghar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.09092712,73.07591248,12891.743625541032,26.2917747181774,10.570853998877423
Tricity Heritage,6330000,710,8915.492957746479,Panvel,Mumbai,Apartment,1,2,0,Unfurnished,0,1,18.98259354,73.12187195,11297.020699625438,31.13204180029635,15.407322473847291
Runwal Lily at Runwal Forest,18100000,1000,18100.0,Kanjurmarg,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.13681221,72.93067169,24173.7553792528,11.026631579018806,2.373572578188617
 ,11000000,1056,10416.666666666666,Koper Khairane,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.1027832,73.01050568,13812.115952456661,19.416402917893386,3.701707574718146
 ,4000000,650,6153.846153846154,Karanjade,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,18.97771835,73.10051727,9062.194473990856,28.88701210617983,13.164642344356812
Dwarika Valley Phase 1,1807824,501,3608.431137724551,Neral,Mumbai,Apartment,1,2,0,Unfurnished,4,1,19.0210495,73.32389069,3951.4959443120592,52.36837110758168,36.628232042504855
Brahmand Complex,5500000,530,10377.358490566035,Thane,Mumbai,Apartment,1,1,0,Semi-Furnished,20,1,19.24596786,72.9802475,16239.029686566906,16.235782035212754,0.5324051521803412
Dharti Divine Capital,2971360,820,3623.609756097561,Neral,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.03328133,73.33013916,3951.4959443120592,53.023415238076176,37.28317281112668
 ,35000000,1350,25925.925925925927,Ghansoli,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.12588501,72.99964142,14846.527392061076,18.27392271806589,2.5594247516329554
Dosti Dosti Greater Thane Phase 1,3800000,420,9047.619047619048,Bhiwandi,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.24745178,73.02033997,7229.361261538143,20.446385421081338,4.73066907308416
Veena Synergy,20000000,725,27586.206896551725,Andheri,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.11814308,72.86116791,26649.9922182252,3.727791553526921,0.5175997822310964
JP Codename Highway Touch,15400000,911,16904.50054884742,Jogeshwari,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13476753,72.85533142,23019.519935055843,3.1192610184896643,0.2352027411175305
Metro Metropolis,3700000,665,5563.909774436091,Taloja,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.06174469,73.119133,7670.1445991694245,30.837152474347143,15.112773651044964
Crescent Silverwoods,17800000,650,27384.615384615383,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11108398,72.89522552,28339.62982192632,7.302063402543336,1.1294956594469623
Crescent Silverwoods,12100000,454,26651.982378854627,Powai,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.11108398,72.89522552,28339.62982192632,7.302063402543336,1.1294956594469623
Dwarika Valley Phase 1,1807824,501,3608.431137724551,Neral,Mumbai,Apartment,1,2,0,Unfurnished,4,1,19.0210495,73.32389069,3951.4959443120592,52.36837110758168,36.628232042504855
Brahmand Complex,5500000,530,10377.358490566035,Thane,Mumbai,Apartment,1,1,0,Semi-Furnished,20,1,19.24596786,72.9802475,16239.029686566906,16.235782035212754,0.5324051521803412
Dharti Divine Capital,2971360,820,3623.609756097561,Neral,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.03328133,73.33013916,3951.4959443120592,53.023415238076176,37.28317281112668
 ,35000000,1350,25925.925925925927,Ghansoli,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.12588501,72.99964142,14846.527392061076,18.27392271806589,2.5594247516329554
Dosti Dosti Greater Thane Phase 1,3800000,420,9047.619047619048,Bhiwandi,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.24745178,73.02033997,7229.361261538143,20.446385421081338,4.73066907308416
Veena Synergy,20000000,725,27586.206896551725,Andheri,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.11814308,72.86116791,26649.9922182252,3.727791553526921,0.5175997822310964
JP Codename Highway Touch,15400000,911,16904.50054884742,Jogeshwari,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13476753,72.85533142,23019.519935055843,3.1192610184896643,0.2352027411175305
Metro Metropolis,3700000,665,5563.909774436091,Taloja,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.06174469,73.119133,7670.1445991694245,30.837152474347143,15.112773651044964
Crescent Silverwoods,17800000,650,27384.615384615383,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11108398,72.89522552,28339.62982192632,7.302063402543336,1.1294956594469623
Crescent Silverwoods,12100000,454,26651.982378854627,Powai,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.11108398,72.89522552,28339.62982192632,7.302063402543336,1.1294956594469623
Signature Signature The Morning,1500000,280,5357.142857142857,Neral,Mumbai,Apartment,1,1,0,Semi-Furnished,1,1,19.03315163,73.32158661,3951.4959443120592,52.12427221565012,36.384624992327474
Palava Jasmine L And M,2800000,600,4666.666666666667,Taloja,Mumbai,Apartment,1,1,0,Unfurnished,2,1,19.07119179,73.0973587,7670.1445991694245,28.54746254936671,12.82484842268772
 ,4500000,650,6923.076923076923,Karanjade,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,18.97771835,73.10051727,9062.194473990856,28.88701210617983,13.164642344356812
 ,7100000,710,10000.0,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29429626,72.86204529,12305.61071904151,3.8576992998140875,0.5745086051036419
Arihant Anaika Phase II,3500000,680,5147.058823529412,Taloja,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07118607,73.09735107,7670.1445991694245,28.54666090419009,12.824047385327875
Reputed Builder Saibaba Vihar Complex - Tulips,5500000,590,9322.033898305084,Thane,Mumbai,Apartment,1,2,0,Semi-Furnished,4,1,19.26382637,72.96871948,16239.029686566906,15.025695802726306,0.7072727460593976
Payal Heights,3200000,630,5079.36507936508,Taloja,Mumbai,Apartment,1,1,0,Unfurnished,10,1,19.07443237,73.09226227,7670.1445991694245,28.011495059890382,12.289293087465333
Kamdhenu Aura,7500000,1080,6944.444444444444,Taloja,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.08155251,73.09042358,7670.1445991694245,27.81771596307195,12.095662125397086
Gami Amar Harmony,7500000,1100,6818.181818181818,Taloja,Mumbai,Apartment,2,2,0,Unfurnished,8,1,19.07442665,73.0925293,7670.1445991694245,28.039565307453696,12.31734180594461
City Icon,6400000,1050,6095.238095238095,Taloja,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.07789612,73.09388733,7670.1445991694245,28.182071492943095,12.459741425568183
Riddhi Atlantic,3100000,595,5210.084033613445,Kalyan,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.2463398,73.10970306,7719.080656201294,29.8333220327152,14.112748242668866
Oyster Nature Vista Building 1,3500000,600,5833.333333333333,Kalyan,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.20529556,73.13804626,7719.080656201294,32.813733662983275,17.090459943487854
 ,8350000,1130,7389.380530973452,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01400185,73.10150146,8883.154400505926,28.98743996503961,13.264614963478097
KT Sai View,14000000,1658,8443.90832328106,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.00268364,73.11473083,11297.020699625438,30.379362258438324,14.655286920748013
 ,20000000,600,33333.333333333336,Dadar,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.01033401,72.84815216,40181.812638657364,2.3511397450182447,0.2554282396167714
 ,122000000,2260,53982.30088495575,Matunga,Mumbai,Apartment,4,4,0,Semi-Furnished,7,1,19.02890778,72.85312653,42209.52208343767,2.874895929243682,0.5424935896649261
 ,80000000,1350,59259.25925925926,Matunga,Mumbai,Apartment,3,3,0,Semi-Furnished,7,1,19.02673149,72.85499573,42209.52208343767,3.071172714082137,0.4344532235285159
Happy Ganga Heritage,82500000,1600,51562.5,Matunga,Mumbai,Apartment,3,3,0,Furnished,16,1,19.02673149,72.85498047,42209.52208343767,3.069569191921777,0.4351163445340708
 ,85000000,2150,39534.88372093023,Vile Parle,Mumbai,Apartment,4,4,0,Furnished,6,1,19.10355759,72.84113312,40140.00526655198,1.6308909712381388,0.11063466255107351
Gurukrupa Aramus Galassia,6400000,700,9142.857142857143,Ulwe,Mumbai,Apartment,1,2,0,Unfurnished,1,1,18.98116875,73.03138733,9409.086176283141,21.617655367178415,5.907246479431672
Lok Upvan I,12000000,900,13333.333333333334,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,17,1,19.22324181,72.97035217,16239.029686566906,15.196285046828587,0.5245863301150271
RS Exotica,12000000,1135,10572.687224669604,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.07083893,73.07873535,12891.743625541032,26.589803536353187,10.868739877696449
DGS Sheetal Deep,2750000,595,4621.848739495798,Nala Sopara,Mumbai,Apartment,1,1,0,Semi-Furnished,5,1,19.42493439,72.81611633,7349.523335617902,1.3403356713320485,1.4425203093648422
Shree Parasnath Shalibhadra Amora,4150000,980,4234.693877551021,Nala Sopara,Mumbai,Apartment,2,1,0,Semi-Furnished,0,1,19.4319725,72.80828857,7349.523335617902,2.0415094222315306,2.1350860669715868
Royal Plaza,2350000,575,4086.9565217391305,Nala Sopara,Mumbai,Apartment,1,1,0,Semi-Furnished,2,1,19.43262291,72.81116486,7349.523335617902,1.7749531371117009,1.8716756695005672
Shrinath Nakoda Heights 4,2700000,585,4615.384615384615,Nala Sopara,Mumbai,Apartment,1,1,0,Semi-Furnished,4,1,19.43028259,72.80859375,7349.523335617902,2.01125880362101,2.1050848673606866
N S Narayan Heights,2700000,580,4655.172413793103,Nala Sopara,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.43409729,72.80948639,7349.523335617902,1.9308816928277563,2.0257961854838578
Sai Leela Tower,2410000,570,4228.070175438596,Nala Sopara,Mumbai,Apartment,1,1,0,Semi-Furnished,7,1,19.43431854,72.81168365,7349.523335617902,1.72968857865067,1.8270659621737828
Om Sai Heights,2500000,545,4587.155963302752,Nala Sopara,Mumbai,Apartment,1,1,0,Semi-Furnished,9,1,19.43063927,72.81012726,7349.523335617902,1.8682664859223277,1.9637503732545203
Sai Crystal Homes Orange Heights,2430000,590,4118.64406779661,Nala Sopara,Mumbai,Apartment,1,1,0,Semi-Furnished,9,1,19.43305779,72.81031036,7349.523335617902,1.8535878354108553,1.9493642139778753
 ,6550000,940,6968.085106382979,Thakurli,Mumbai,Apartment,2,2,0,Semi-Furnished,8,1,19.22316933,73.10082245,7269.583966889562,28.901672544080697,13.180929111336912
 ,4550000,680,6691.176470588235,Thakurli,Mumbai,Apartment,1,1,0,Semi-Furnished,8,1,19.22316933,73.10082245,7269.583966889562,28.901672544080697,13.180929111336912
 ,4900000,715,6853.146853146854,Dombivali,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.22129631,73.10633087,8695.406844172781,29.48049316403952,13.759402956712767
Sunteck City Avenue,30500000,1100,27727.272727272728,Goregaon,Mumbai,Apartment,2,2,0,Furnished,0,1,19.1522274,72.84477997,21215.129935620243,2.024163930961355,0.22139585233784037
 ,4800000,700,6857.142857142857,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.21727943,72.99073792,16239.029686566906,17.337346063744118,1.622261553287573
Chheda Avighna,10028500,647,15500.0,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.29721451,72.87187958,12305.61071904151,4.880888347660186,1.3952317793139404
Avirahi Homes,7500000,404,18564.356435643564,Borivali,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.2501564,72.84624481,23461.194000487834,2.213419075135733,0.2598060389637228
JH Regency Park,3700000,978,3783.231083844581,Kalyan,Mumbai,Apartment,2,2,0,Semi-Furnished,3,1,19.22576141,73.12538147,7719.080656201294,31.481682108775342,15.759664057761428
Runwal Bliss,19500000,1048,18606.870229007636,Kanjurmarg,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.13327599,72.93379211,24173.7553792528,11.354396570133321,2.7009617883817394
Nahar Arum And Amanda,34000000,1392,24425.28735632184,Powai,Mumbai,Apartment,3,2,0,Unfurnished,10,1,19.10555077,72.89765167,28339.62982192632,7.556672340461132,0.8774387250136614
 ,16000000,1600,10000.0,Ulwe,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.97902107,73.0478363,9409.086176283141,23.347424377040916,7.633004866447624
Galaxy Apartment,4600000,680,6764.705882352941,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,2,1,18.96886063,73.03297424,9409.086176283141,21.785324539225403,6.075470378847091
Wadhwa TW Gardens,23300000,890,26179.77528089888,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20839119,72.87675476,21421.20416326041,5.373376942853324,0.8552346048450916
Platinum Sai Sangam,5200000,680,7647.058823529412,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,9,1,18.97995949,73.02461243,9409.086176283141,20.90534473265078,5.197345841837699
 ,10700000,420,25476.19047619048,Ghatkopar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.07976341,72.90843964,24024.120001005085,8.689417051568311,0.037687284427700876
 ,25500000,950,26842.105263157893,Ghatkopar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.07976341,72.90843964,24024.120001005085,8.689417051568311,0.037687284427700876
Chitra CHS Ltd,20000000,1100,18181.81818181818,Chembur,Mumbai,Apartment,2,2,0,Furnished,1,1,19.0626545,72.89012146,24174.11443543407,6.763928627722156,0.5910972998197804
Poddar Harmony,13100000,650,20153.846153846152,Kurla,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06331635,72.89535522,20662.273103319876,7.313981740316868,1.1234990464971426
Tharwani Palladian,9000000,1150,7826.086956521739,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08336449,73.08347321,12891.743625541032,27.08700028848485,11.365496259977448
Kanakia Sevens,22000000,1250,17600.0,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.10857773,72.88459778,26649.9922182252,6.185690196117812,0.0705745436499648
Godrej Nest,10100000,525,19238.09523809524,Kandivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.19613266,72.86849213,21421.20416326041,4.506674501382418,1.2400048866912448
 ,17500000,1097,15952.597994530535,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22933769,72.96694946,16239.029686566906,14.839047235829128,0.8808913606735678
